Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Quarter,Profit Margin
7693,CA-2014-102330,12/29/2014,1/3/2015,Standard Class,AI-10855,Consumer,United States,Brentwood,California,West,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,88.8,6,0,44.4,2014,Dec,Q4,0.5
7694,CA-2014-102330,12/29/2014,1/3/2015,Standard Class,AI-10855,Consumer,United States,Brentwood,California,West,TEC-PH-10001051,Technology,Phones,HTC One,319.97,4,0.2,36,2014,Dec,Q4,0.11
7695,CA-2016-118899,3/22/2016,3/22/2016,Same Day,MC-17275,Consumer,United States,Seattle,Washington,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",167.89,7,0.2,14.69,2016,Mar,Q1,0.09
7696,CA-2017-107958,7/2/2017,7/5/2017,First Class,AH-10120,Home Office,United States,Houston,Texas,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",163.96,5,0.2,59.44,2017,Jul,Q3,0.36
7697,CA-2017-107958,7/2/2017,7/5/2017,First Class,AH-10120,Home Office,United States,Houston,Texas,Central,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,5.23,4,0.8,-8.11,2017,Jul,Q3,-1.55
7698,CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,East,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,1199.98,2,0,467.99,2017,Dec,Q4,0.39
7699,CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,East,OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,73.85,1,0,2.22,2017,Dec,Q4,0.03
7700,CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0,6.68,2017,Dec,Q4,0.26
7701,CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",17.28,6,0,8.12,2017,Dec,Q4,0.47
7702,CA-2017-151799,12/14/2017,12/18/2017,Standard Class,BF-11170,Home Office,United States,Lawrence,Massachusetts,East,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,526.58,2,0.3,-52.66,2017,Dec,Q4,-0.1
7703,CA-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,Consumer,United States,Detroit,Michigan,Central,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,11.56,2,0,5.66,2016,Aug,Q3,0.49
7704,CA-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,Consumer,United States,Detroit,Michigan,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,209.97,3,0,58.79,2016,Aug,Q3,0.28
7705,CA-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,Consumer,United States,Detroit,Michigan,Central,FUR-TA-10004147,Furniture,Tables,Hon 4060 Series Tables,447.84,4,0,98.52,2016,Aug,Q3,0.22
7706,CA-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,Consumer,United States,Detroit,Michigan,Central,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band GigabitÂ Smart WiFi Router,479.97,3,0,163.19,2016,Aug,Q3,0.34
7707,CA-2016-114601,8/26/2016,9/2/2016,Standard Class,AA-10480,Consumer,United States,Detroit,Michigan,Central,OFF-AR-10002578,Office Supplies,Art,Newell 335,8.64,3,0,2.51,2016,Aug,Q3,0.29
7708,CA-2017-100237,10/15/2017,10/19/2017,Standard Class,SV-20815,Corporate,United States,Orem,Utah,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,2,0,4.2,2017,Oct,Q4,0.36
7709,CA-2014-139542,10/25/2014,10/29/2014,Standard Class,EH-14185,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.78,3,0.2,0.51,2014,Oct,Q4,0.01
7710,CA-2014-139542,10/25/2014,10/29/2014,Standard Class,EH-14185,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",13.7,3,0.7,-9.59,2014,Oct,Q4,-0.7
7711,US-2015-142811,4/2/2015,4/7/2015,Standard Class,JL-15850,Consumer,United States,Mesa,Arizona,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,5,0.2,32.93,2015,Apr,Q2,0.38
7712,CA-2017-139353,10/28/2017,10/30/2017,Second Class,JM-15250,Consumer,United States,Fayetteville,North Carolina,South,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",77.95,3,0.2,15.59,2017,Oct,Q4,0.2
7713,CA-2017-139353,10/28/2017,10/30/2017,Second Class,JM-15250,Consumer,United States,Fayetteville,North Carolina,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",147.18,2,0.2,-29.44,2017,Oct,Q4,-0.2
7714,CA-2017-139353,10/28/2017,10/30/2017,Second Class,JM-15250,Consumer,United States,Fayetteville,North Carolina,South,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.95,3,0.2,16.18,2017,Oct,Q4,0.34
7715,CA-2014-150203,12/5/2014,12/7/2014,First Class,JB-15925,Consumer,United States,Los Angeles,California,West,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,0,72.58,2014,Dec,Q4,0.29
7716,US-2017-101518,11/3/2017,11/8/2017,Standard Class,PB-19105,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",40.78,3,0.2,0.51,2017,Nov,Q4,0.01
7717,CA-2015-149636,1/6/2015,1/12/2015,Standard Class,SP-20620,Corporate,United States,Colorado Springs,Colorado,West,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5,0.2,9.25,2015,Jan,Q1,0.31
7718,CA-2015-149636,1/6/2015,1/12/2015,Standard Class,SP-20620,Corporate,United States,Colorado Springs,Colorado,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.94,2,0.7,-1.36,2015,Jan,Q1,-0.7
7719,US-2017-146213,9/9/2017,9/14/2017,Standard Class,MC-17605,Corporate,United States,Los Angeles,California,West,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,159.96,4,0,51.19,2017,Sep,Q3,0.32
7720,CA-2015-108588,1/5/2015,1/10/2015,Standard Class,BG-11695,Corporate,United States,New York City,New York,East,OFF-AR-10001615,Office Supplies,Art,Newell 34,59.52,3,0,15.48,2015,Jan,Q1,0.26
7721,CA-2015-108588,1/5/2015,1/10/2015,Standard Class,BG-11695,Corporate,United States,New York City,New York,East,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,0,8.22,2015,Jan,Q1,0.47
7722,CA-2015-108588,1/5/2015,1/10/2015,Standard Class,BG-11695,Corporate,United States,New York City,New York,East,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.17,2,0.2,4.61,2015,Jan,Q1,0.35
7723,US-2017-138086,4/16/2017,4/20/2017,Standard Class,JO-15550,Home Office,United States,San Francisco,California,West,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,40.74,3,0,12.22,2017,Apr,Q2,0.3
7724,CA-2015-139374,9/10/2015,9/14/2015,Standard Class,AR-10345,Corporate,United States,Austin,Texas,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,179.89,1,0.3,-2.57,2015,Sep,Q3,-0.01
7725,CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Consumer,United States,Cleveland,Ohio,East,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,286.26,1,0.2,17.89,2016,Sep,Q3,0.06
7726,CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10004963,Office Supplies,Storage,Eldon Gobal File Keepers,24.22,2,0.2,-4.84,2016,Sep,Q3,-0.2
7727,CA-2016-113978,9/25/2016,9/29/2016,Standard Class,TS-21505,Consumer,United States,Cleveland,Ohio,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.54,3,0.2,-82.88,2016,Sep,Q3,-0.25
7728,US-2015-150231,3/16/2015,3/20/2015,Second Class,JK-15640,Home Office,United States,New York City,New York,East,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,3,0,6.31,2015,Mar,Q1,0.36
7729,CA-2016-106915,11/26/2016,12/2/2016,Standard Class,GA-14515,Consumer,United States,El Paso,Texas,Central,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,17.86,4,0.2,4.24,2016,Nov,Q4,0.24
7730,US-2016-109260,9/26/2016,10/1/2016,Standard Class,TN-21040,Home Office,United States,Tallahassee,Florida,South,TEC-AC-10002637,Technology,Accessories,LogitechÂ VX Revolution Cordless Laser Mouse for Notebooks (Black),431.98,3,0.2,-75.6,2016,Sep,Q3,-0.18
7731,CA-2017-104850,6/13/2017,6/19/2017,Standard Class,TW-21025,Home Office,United States,Seattle,Washington,West,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",291.14,4,0.2,-25.47,2017,Jun,Q2,-0.09
7732,CA-2017-140508,9/18/2017,9/21/2017,First Class,PA-19060,Home Office,United States,Dallas,Texas,Central,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,114.85,4,0.2,35.89,2017,Sep,Q3,0.31
7733,CA-2017-143294,6/2/2017,6/8/2017,Standard Class,JD-15790,Consumer,United States,Houston,Texas,Central,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,10.69,2,0.2,3.74,2017,Jun,Q2,0.35
7734,CA-2016-165673,5/15/2016,5/19/2016,Second Class,MN-17935,Consumer,United States,Springfield,Ohio,East,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.23,4,0.2,5.52,2016,May,Q2,0.36
7735,CA-2017-134418,9/15/2017,9/20/2017,Standard Class,GM-14500,Consumer,United States,Seattle,Washington,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3,0,5.22,2017,Sep,Q3,0.42
7736,US-2016-106313,8/22/2016,8/26/2016,Standard Class,DG-13300,Corporate,United States,Seattle,Washington,West,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,3,0,9.33,2016,Aug,Q3,0.48
7737,CA-2014-105872,5/30/2014,6/6/2014,Standard Class,JG-15160,Consumer,United States,New York City,New York,East,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,70.37,4,0.2,26.39,2014,May,Q2,0.38
7738,CA-2017-108287,12/18/2017,12/20/2017,First Class,AG-10330,Consumer,United States,Charlotte,North Carolina,South,OFF-AR-10001315,Office Supplies,Art,Newell 310,12.67,9,0.2,1.43,2017,Dec,Q4,0.11
7739,CA-2017-141103,7/30/2017,8/6/2017,Standard Class,JF-15355,Consumer,United States,Baltimore,Maryland,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,5,0,43.18,2017,Jul,Q3,0.48
7740,CA-2014-154781,11/21/2014,11/26/2014,Standard Class,SC-20680,Home Office,United States,San Francisco,California,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58,2,0,3.03,2014,Nov,Q4,0.46
7741,CA-2014-154781,11/21/2014,11/26/2014,Standard Class,SC-20680,Home Office,United States,San Francisco,California,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,94.99,1,0,28.5,2014,Nov,Q4,0.3
7742,CA-2015-147816,9/24/2015,9/26/2015,Second Class,CM-11935,Consumer,United States,Tucson,Arizona,West,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,35.12,2,0.2,13.17,2015,Sep,Q3,0.38
7743,CA-2017-105326,8/20/2017,8/27/2017,Standard Class,KT-16480,Consumer,United States,Los Angeles,California,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,25.92,4,0,12.44,2017,Aug,Q3,0.48
7744,CA-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,Corporate,United States,Waterbury,Connecticut,East,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,7.96,2,0,3.74,2016,Jun,Q2,0.47
7745,CA-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,Corporate,United States,Waterbury,Connecticut,East,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,566.97,3,0,153.08,2016,Jun,Q2,0.27
7746,CA-2016-133613,6/17/2016,6/22/2016,Standard Class,CP-12340,Corporate,United States,Waterbury,Connecticut,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,9.84,3,0,2.85,2016,Jun,Q2,0.29
7747,CA-2015-109113,12/19/2015,12/23/2015,Standard Class,EK-13795,Home Office,United States,Chicago,Illinois,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,25.49,2,0.2,4.78,2015,Dec,Q4,0.19
7748,CA-2015-156153,5/31/2015,6/2/2015,Second Class,CW-11905,Home Office,United States,Long Beach,New York,East,OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,7.56,6,0,0.3,2015,May,Q2,0.04
7749,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,United States,Arlington,Virginia,South,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,0,19.47,2015,Jun,Q2,0.32
7750,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,United States,Arlington,Virginia,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,450.04,2,0,58.51,2015,Jun,Q2,0.13
7751,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,United States,Arlington,Virginia,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,34.6,2,0,16.61,2015,Jun,Q2,0.48
7752,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,United States,Arlington,Virginia,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,467.97,3,0,140.39,2015,Jun,Q2,0.3
7753,CA-2015-133242,6/18/2015,6/24/2015,Standard Class,KH-16510,Consumer,United States,Arlington,Virginia,South,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,33.02,2,0,15.85,2015,Jun,Q2,0.48
7754,CA-2015-158323,11/30/2015,12/3/2015,First Class,AB-10600,Corporate,United States,Jacksonville,North Carolina,South,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,17.09,2,0.2,1.07,2015,Nov,Q4,0.06
7755,CA-2015-161795,12/21/2015,12/23/2015,Second Class,AH-10075,Corporate,United States,Columbus,Ohio,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",3.01,2,0.2,0.34,2015,Dec,Q4,0.11
7756,CA-2017-100902,11/17/2017,11/21/2017,Standard Class,CK-12595,Consumer,United States,Charlotte,North Carolina,South,OFF-PA-10002558,Office Supplies,Paper,Xerox 1938,268.24,7,0.2,93.88,2017,Nov,Q4,0.35
7757,CA-2017-100902,11/17/2017,11/21/2017,Standard Class,CK-12595,Consumer,United States,Charlotte,North Carolina,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431.16,5,0.2,107.79,2017,Nov,Q4,0.25
7758,CA-2017-112844,11/13/2017,11/16/2017,Second Class,SP-20620,Corporate,United States,Buffalo,New York,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,0,12.21,2017,Nov,Q4,0.28
7759,CA-2017-112844,11/13/2017,11/16/2017,Second Class,SP-20620,Corporate,United States,Buffalo,New York,East,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95,3,0,30.99,2017,Nov,Q4,0.2
7760,CA-2016-158925,10/24/2016,10/28/2016,Standard Class,JP-15460,Corporate,United States,Houston,Texas,Central,OFF-PA-10003072,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",15.55,3,0.2,5.44,2016,Oct,Q4,0.35
7761,CA-2014-155390,12/6/2014,12/11/2014,Standard Class,BG-11035,Consumer,United States,Memphis,Tennessee,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,42.21,2,0.2,13.72,2014,Dec,Q4,0.33
7762,CA-2017-123071,12/3/2017,12/6/2017,First Class,CC-12550,Consumer,United States,Plano,Texas,Central,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,10.37,2,0.2,3.63,2017,Dec,Q4,0.35
7763,CA-2017-156391,9/26/2017,9/28/2017,First Class,SL-20155,Home Office,United States,Salem,Oregon,West,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,2.22,1,0.2,0.56,2017,Sep,Q3,0.25
7764,CA-2015-103093,2/3/2015,2/7/2015,Standard Class,FO-14305,Consumer,United States,Columbus,Georgia,South,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,74.52,9,0,35.02,2015,Feb,Q1,0.47
7765,US-2017-118941,8/12/2017,8/12/2017,Same Day,BB-11545,Corporate,United States,Columbia,Maryland,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,17.52,3,0,5.26,2017,Aug,Q3,0.3
7766,US-2017-118941,8/12/2017,8/12/2017,Same Day,BB-11545,Corporate,United States,Columbia,Maryland,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,1779.9,5,0,373.78,2017,Aug,Q3,0.21
7767,US-2017-118941,8/12/2017,8/12/2017,Same Day,BB-11545,Corporate,United States,Columbia,Maryland,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9,5,0,59.37,2017,Aug,Q3,0.27
7768,CA-2015-169299,8/24/2015,8/26/2015,First Class,DO-13435,Consumer,United States,Portland,Oregon,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7.15,3,0.2,0.72,2015,Aug,Q3,0.1
7769,CA-2017-154088,11/12/2017,11/17/2017,Standard Class,LB-16735,Consumer,United States,Tallahassee,Florida,South,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72,5,0.2,9.35,2017,Nov,Q4,0.35
7770,CA-2016-155978,8/1/2016,8/1/2016,Same Day,TS-21205,Corporate,United States,Riverside,California,West,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,1039.73,2,0.2,90.98,2016,Aug,Q3,0.09
7771,CA-2016-155978,8/1/2016,8/1/2016,Same Day,TS-21205,Corporate,United States,Riverside,California,West,OFF-AP-10002892,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,45.96,2,0,13.79,2016,Aug,Q3,0.3
7772,CA-2016-108196,11/25/2016,12/2/2016,Standard Class,CS-12505,Consumer,United States,Lancaster,Ohio,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,456.59,2,0.7,-304.39,2016,Nov,Q4,-0.67
7773,CA-2016-108196,11/25/2016,12/2/2016,Standard Class,CS-12505,Consumer,United States,Lancaster,Ohio,East,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4499.99,5,0.7,-6599.98,2016,Nov,Q4,-1.47
7774,CA-2016-108196,11/25/2016,12/2/2016,Standard Class,CS-12505,Consumer,United States,Lancaster,Ohio,East,TEC-AC-10000926,Technology,Accessories,NETGEAR RangeMax WNR1000 Wireless Router,59.98,3,0.2,12,2016,Nov,Q4,0.2
7775,CA-2016-152800,4/13/2016,4/15/2016,First Class,SP-20920,Consumer,United States,San Francisco,California,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,6.12,3,0,2.88,2016,Apr,Q2,0.47
7776,CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Home Office,United States,Moreno Valley,California,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder,10.98,1,0,2.96,2014,Dec,Q4,0.27
7777,CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Home Office,United States,Moreno Valley,California,West,OFF-FA-10003485,Office Supplies,Fasteners,Staples,7.86,3,0,3.62,2014,Dec,Q4,0.46
7778,CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Home Office,United States,Moreno Valley,California,West,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,51.45,3,0,13.89,2014,Dec,Q4,0.27
7779,CA-2014-166961,12/27/2014,12/31/2014,Standard Class,CD-12790,Home Office,United States,Moreno Valley,California,West,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,37.06,3,0.2,13.9,2014,Dec,Q4,0.38
7780,CA-2016-139381,4/18/2016,4/22/2016,Standard Class,RF-19840,Consumer,United States,Chesapeake,Virginia,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,203.92,4,0,55.06,2016,Apr,Q2,0.27
7781,CA-2016-139381,4/18/2016,4/22/2016,Standard Class,RF-19840,Consumer,United States,Chesapeake,Virginia,South,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",29.56,4,0,7.98,2016,Apr,Q2,0.27
7782,CA-2015-132136,3/8/2015,3/12/2015,Standard Class,FO-14305,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.57,3,0.8,-14.57,2015,Mar,Q1,-1.7
7783,CA-2016-162236,11/4/2016,11/6/2016,Second Class,ER-13855,Corporate,United States,Charlotte,North Carolina,South,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,45.25,2,0.2,3.96,2016,Nov,Q4,0.09
7784,CA-2016-162236,11/4/2016,11/6/2016,Second Class,ER-13855,Corporate,United States,Charlotte,North Carolina,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,876.3,10,0.4,-292.1,2016,Nov,Q4,-0.33
7785,CA-2016-162236,11/4/2016,11/6/2016,Second Class,ER-13855,Corporate,United States,Charlotte,North Carolina,South,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185.38,2,0.2,-34.76,2016,Nov,Q4,-0.19
